Store,Date,CategoryID,ProductID,Q1,Q2,Q3,Q4
15,10/15/2019 0:00:00,10,1510XXRP,9444.31,8367.75,9067.5,8262.82
15,10/21/2019 0:00:00,11,1511XXRP,13259.31,11728.69,13216.27,13570.44
15,1/4/2019 0:00:00,12,1512XXRP,2360.06,2583.49,3115.01,3186.82
15,5/25/2019 0:00:00,13,1513XXRP,19437.35,18775.19,19171.81,18576.24
15,5/15/2019 0:00:00,14,1514XXRP,13723.46,15164.8,15013.34,13866.94
15,5/23/2019 0:00:00,16,1516XXRP,1698.71,2075.28,2675,3304.41
15,3/30/2019 0:00:00,17,1517XXRP,11908.6,13406.62,15114.35,11953.56
15,4/6/2019 0:00:00,18,1518XXRP,2239.25,7584.74,6716.48,550.76
15,9/27/2019 0:00:00,19,1519XXRP,1381.4,1464.94,1164.81,951.95
15,9/10/2019 0:00:00,20,1520XXRP,4606.9,6311.06,5336.87,4946.86
15,2/9/2019 0:00:00,21,1521XXRP,3253.19,3505.78,3474.48,2725.93
15,6/22/2019 0:00:00,22,1522XXRP,9090.49,13148.69,13258.9,11887.97
15,9/27/2019 0:00:00,23,1523XXRP,20584.19,21505.56,21921.62,17662.16
15,6/7/2019 0:00:00,24,1524XXRP,4106.9,4453.76,4844.26,4287.16
15,1/1/2019 0:00:00,25,1525XXRP,8456.25,8171.5,8119.75,7034.25
15,4/30/2019 0:00:00,26,1526XXRP,4712.81,6203.26,5766.55,5484.88
15,11/11/2019 0:00:00,27,1527XXRP,2267.02,2309.96,2085.46,1839.5
15,10/29/2019 0:00:00,28,1528XXRP,791.85,816.11,790.83,792.61
15,11/19/2019 0:00:00,29,1529XXRP,5306.86,5328.38,6396.27,4109.46
15,7/18/2019 0:00:00,30,1530XXRP,4246.59,4120.74,4671.31,3519.7
15,12/31/2019 0:00:00,31,1531XXRP,2594.24,2971,2858.34,2940.24
15,10/13/2019 0:00:00,32,1532XXRP,6728.19,8333.69,9323.71,7133.68
15,10/28/2019 0:00:00,33,1533XXRP,4601.62,5053.57,4102.64,3308.88
15,8/6/2019 0:00:00,34,1534XXRP,13059.9,15353.5,16397.1,12619
15,1/22/2019 0:00:00,35,1535XXRP,1312,2208,2070,1571
15,8/11/2019 0:00:00,36,1536XXRP,418,605,390,774
15,5/14/2019 0:00:00,37,1537XXRP,0,,,
15,5/5/2019 0:00:00,38,1538XXRP,59646.12,56105.96,45123.33,49295.24
15,9/2/2019 0:00:00,40,1540XXRP,34262.56,35032.49,31419.47,30502.88
15,1/12/2019 0:00:00,41,1541XXRP,574,724,194,83
15,5/27/2019 0:00:00,42,1542XXRP,2031.37,2191.93,1983.57,2201.37
15,5/11/2019 0:00:00,43,1543XXRP,0,,,
15,10/27/2019 0:00:00,44,1544XXRP,2997.13,3219.02,3792.17,3056.7
15,3/24/2019 0:00:00,45,1545XXRP,0,,,
15,12/12/2019 0:00:00,46,1546XXRP,12739.03,12267.47,10768.83,10796.81
15,6/6/2019 0:00:00,47,1547XXRP,0,,,-40
15,3/3/2019 0:00:00,48,1548XXRP,0,13.96,,
15,2/8/2019 0:00:00,49,1549XXRP,10970.47,12130.3,14846.3,10291.08
15,5/29/2019 0:00:00,50,1550XXRP,2518,2509,3620,1347
16,9/15/2019 0:00:00,1,161XXRP,12786.85,18305.6,13714.98,11182.72
16,9/28/2019 0:00:00,2,162XXRP,22483.89,23174.16,22786.26,21750.01
16,11/2/2019 0:00:00,3,163XXRP,8278.26,8721.26,8092.8,7772.38
16,12/17/2019 0:00:00,4,164XXRP,14319.11,14476.6,13324.04,13887.17
16,12/13/2019 0:00:00,5,165XXRP,13295.8,15509.85,15595.76,11939.1
16,12/15/2019 0:00:00,6,166XXRP,4501.74,4673.75,6418.12,4134.09
16,11/25/2019 0:00:00,7,167XXRP,9793.38,11403.49,11584.1,8863.84
16,5/4/2019 0:00:00,8,168XXRP,16238.07,16421.22,16433.65,15840.66
16,1/20/2019 0:00:00,9,169XXRP,9885.13,11518.21,11141.92,10234.21
16,2/27/2019 0:00:00,10,1610XXRP,10204.05,10258.44,9047.25,11213.08
16,7/18/2019 0:00:00,11,1611XXRP,9947.86,9017.8,10790.91,8974.77
16,6/15/2019 0:00:00,12,1612XXRP,3606.5,2928.69,2405.85,2658.31
16,10/23/2019 0:00:00,13,1613XXRP,14779.59,14330.43,14178.01,14676.48
16,6/7/2019 0:00:00,14,1614XXRP,9994.66,8637,9066.23,8422.48
16,8/18/2019 0:00:00,16,1616XXRP,1811.37,2217.5,2002.29,1965.63
16,5/16/2019 0:00:00,17,1617XXRP,6867.96,7702.94,5998.22,7548.17
16,6/26/2019 0:00:00,18,1618XXRP,1369,3911,2408.46,413.63
16,12/30/2019 0:00:00,19,1619XXRP,1514.29,1342.64,1240.42,1223.42
16,4/15/2019 0:00:00,20,1620XXRP,2449.01,2097.38,1947.05,2664.69
16,8/24/2019 0:00:00,21,1621XXRP,3155.13,3512.21,3464.3,3241.05
16,4/23/2019 0:00:00,22,1622XXRP,6794.99,5938.75,6537.23,6438.08
16,5/12/2019 0:00:00,23,1623XXRP,9481.49,9667.49,10736.29,8808.93
16,8/20/2019 0:00:00,24,1624XXRP,1761.02,2571.96,2587.65,2589.84
16,4/27/2019 0:00:00,25,1625XXRP,3594.58,3536.17,3711.75,3357.25
16,6/16/2019 0:00:00,26,1626XXRP,1871.88,2026.22,2128.42,2371.45
16,4/17/2019 0:00:00,27,1627XXRP,576,735.5,642.25,587.5
16,2/16/2019 0:00:00,28,1628XXRP,300.5,189.5,266,255.5
16,9/29/2019 0:00:00,29,1629XXRP,1473.16,1579.54,1764.46,1852.82
16,5/25/2019 0:00:00,30,1630XXRP,1488,1560,1478,1613
16,11/9/2019 0:00:00,31,1631XXRP,1078,1040,1026,1156.92
16,10/12/2019 0:00:00,32,1632XXRP,3852.56,6555.16,6299.24,4396.45
16,1/15/2019 0:00:00,33,1633XXRP,2123.6,2299.36,1815.49,1807.12
16,10/11/2019 0:00:00,34,1634XXRP,4069.81,4057.15,4541.31,4328.95
16,12/13/2019 0:00:00,35,1635XXRP,663,411,345,517
16,7/18/2019 0:00:00,36,1636XXRP,1705.9,1578.1,2399.5,1816
16,1/28/2019 0:00:00,38,1638XXRP,57776.81,43115.55,49663.5,48213.68
16,2/26/2019 0:00:00,40,1640XXRP,34870.18,33667.35,33627.79,33763.57
16,3/14/2019 0:00:00,41,1641XXRP,2285.64,2648.72,3419.76,3014
16,9/3/2019 0:00:00,42,1642XXRP,2932.81,2460.85,2359.16,2727.88
16,11/13/2019 0:00:00,44,1644XXRP,4435.48,5436.28,4290.84,4755.35
16,12/18/2019 0:00:00,45,1645XXRP,34.62,18.01,,
16,9/25/2019 0:00:00,46,1646XXRP,12553.92,13502.45,13246.72,13389.79
16,9/25/2019 0:00:00,47,1647XXRP,0,,,
16,10/4/2019 0:00:00,48,1648XXRP,0,,,
16,2/6/2019 0:00:00,49,1649XXRP,0,,,
16,12/19/2019 0:00:00,37,1687XXRP,6786.01,7206.79,5979.45,6487.41
16,4/20/2019 0:00:00,43,1693XXRP,0,,,
17,11/18/2019 0:00:00,1,171XXRP,20304.23,40434.79,23375.58,16343.01
17,4/23/2019 0:00:00,2,172XXRP,37655.46,36920.11,36840.52,38648.06
17,7/6/2019 0:00:00,3,173XXRP,15548.65,15581.17,12712.95,14277.07
17,1/9/2019 0:00:00,4,174XXRP,20984.53,19928.04,18594.79,20544.25
17,5/15/2019 0:00:00,5,175XXRP,20535.19,24537.73,20236.42,19318.88
17,6/10/2019 0:00:00,6,176XXRP,3775.38,4976.49,6771.34,4950.49
17,4/20/2019 0:00:00,7,177XXRP,11501.61,12589.82,13099.78,10779.21
17,11/10/2019 0:00:00,8,178XXRP,22462.7,20456.75,20038.68,22228.17
17,2/17/2019 0:00:00,9,179XXRP,12639.16,14727.31,16732.29,14235.5
17,4/22/2019 0:00:00,10,1710XXRP,12323.85,11814.74,11700.91,11054
17,4/10/2019 0:00:00,11,1711XXRP,13238.96,12032.93,10937.71,12285.26
17,11/17/2019 0:00:00,12,1712XXRP,5480.97,5602.04,6686.23,5703.35
17,4/18/2019 0:00:00,13,1713XXRP,22023.73,20836.78,19899.01,21311.75
17,5/23/2019 0:00:00,14,1714XXRP,9379.08,10789,10985.93,11190.97
17,4/18/2019 0:00:00,16,1716XXRP,2105.28,2001.37,2237.13,2654.07
17,11/1/2019 0:00:00,17,1717XXRP,10642.14,9641.04,9331.02,11042.96
17,2/14/2019 0:00:00,18,1718XXRP,4803.1,12397.47,7158.16,1202.41
17,4/22/2019 0:00:00,19,1719XXRP,3884.62,3762.38,3233.19,3607.12
17,6/22/2019 0:00:00,20,1720XXRP,3461.32,3403.32,3451.23,3394.42
17,2/23/2019 0:00:00,21,1721XXRP,4534.25,5133.6,4049.21,4299.81
17,9/29/2019 0:00:00,22,1722XXRP,5326.23,7259.16,7567.62,7359.92
17,2/27/2019 0:00:00,23,1723XXRP,9532.58,13476.48,13907.22,10630.45
17,10/14/2019 0:00:00,24,1724XXRP,4583.13,6702.22,4438.23,3627.6
17,8/21/2019 0:00:00,25,1725XXRP,3413.75,4600.5,4230,3515
17,2/23/2019 0:00:00,26,1726XXRP,7853.86,11781.24,9222.78,7729.62
17,6/15/2019 0:00:00,27,1727XXRP,1143,1371,1142.5,1211.5
17,8/21/2019 0:00:00,28,1728XXRP,1891.66,1840.77,1788.8,1856.94
17,6/20/2019 0:00:00,29,1729XXRP,2712.07,3495.23,4130.18,2971.57
17,8/14/2019 0:00:00,30,1730XXRP,1859,2319.44,2360.08,1893.5
17,3/24/2019 0:00:00,31,1731XXRP,1553.76,1902.84,1861.26,1717.92
17,1/24/2019 0:00:00,32,1732XXRP,4453.59,5617.53,6975.11,4054.22
17,5/11/2019 0:00:00,33,1733XXRP,5030.14,7689.49,6294.61,4514.58
17,4/24/2019 0:00:00,34,1734XXRP,7132.67,8523.6,15279,7164.65
17,5/11/2019 0:00:00,35,1735XXRP,1552,1519,4048.1,745
17,5/14/2019 0:00:00,36,1736XXRP,789,851,1093,859
17,1/18/2019 0:00:00,38,1738XXRP,64439.76,73037.45,70361.72,71810.08
17,9/9/2019 0:00:00,40,1740XXRP,47359.32,45612.83,46422.08,48167.29
17,1/2/2019 0:00:00,41,1741XXRP,7,,1,12
17,4/7/2019 0:00:00,42,1742XXRP,3232.11,3035.85,3970.55,2753.92
17,5/24/2019 0:00:00,44,1744XXRP,7757.54,8767.9,6963.53,7822.44
17,4/22/2019 0:00:00,45,1745XXRP,0,38.93,9.47,11.47
17,1/7/2019 0:00:00,46,1746XXRP,21452.03,23792.33,23162.89,23766.85
17,2/19/2019 0:00:00,47,1747XXRP,0,,-17.74,
17,3/11/2019 0:00:00,48,1748XXRP,1215,801,234,1138
17,10/31/2019 0:00:00,49,1749XXRP,0,,,
17,1/21/2019 0:00:00,37,1787XXRP,7904.69,7208.8,7614.72,7075.34
17,6/25/2019 0:00:00,43,1793XXRP,4000.62,2972.41,2823.5,3284.59
18,1/23/2019 0:00:00,1,181XXRP,22252.71,38184.43,26068.39,16951.62
18,4/18/2019 0:00:00,2,182XXRP,67807.23,68001.02,68031.99,64838.86
18,12/13/2019 0:00:00,3,183XXRP,16150.95,14339.76,12824.25,14382.83
18,7/13/2019 0:00:00,4,184XXRP,29263.04,27840.42,26191.65,26124.41
18,4/15/2019 0:00:00,5,185XXRP,34116.49,30452.17,26520.39,19970.44
18,3/10/2019 0:00:00,6,186XXRP,5883.54,6760.67,7202.56,6782.27
18,5/14/2019 0:00:00,7,187XXRP,21081.22,23489.46,28461.13,23222.91
18,11/6/2019 0:00:00,8,188XXRP,38834.28,36204.78,35934.08,36394.45
18,6/13/2019 0:00:00,9,189XXRP,15605.14,14061.95,11570.91,13830.17
18,6/21/2019 0:00:00,10,1810XXRP,16642.3,16261.64,14471.88,15740.41
18,7/28/2019 0:00:00,11,1811XXRP,21171.41,21359.94,18890.16,17428.18
18,10/22/2019 0:00:00,12,1812XXRP,3396.81,4359.23,3402.46,3801.89
18,3/8/2019 0:00:00,13,1813XXRP,48324.54,45093.55,43825.87,45534.82
18,7/28/2019 0:00:00,14,1814XXRP,25662.12,26172.56,23483.5,24230.12
18,6/7/2019 0:00:00,16,1816XXRP,4413.61,7141.89,5582.23,6101.78
18,2/15/2019 0:00:00,17,1817XXRP,19325.72,21256.18,20246.61,20133.64
18,1/30/2019 0:00:00,18,1818XXRP,3963,14004,12069.47,1226.39
18,2/13/2019 0:00:00,19,1819XXRP,3669.66,3758.59,3188.03,3040.87
18,3/25/2019 0:00:00,20,1820XXRP,11255.49,10104.73,10618.6,10322.27
18,12/10/2019 0:00:00,21,1821XXRP,5778.95,7126.34,6012.66,5958.34
18,1/31/2019 0:00:00,22,1822XXRP,18722.53,20066.69,22215.36,19603.59
18,6/27/2019 0:00:00,23,1823XXRP,33867.32,32485.35,34197.75,29875.78
18,2/21/2019 0:00:00,24,1824XXRP,10441.16,10602.81,8918.96,9719.22
18,7/20/2019 0:00:00,25,1825XXRP,14177,14174.63,15266.12,15290.75
18,3/11/2019 0:00:00,26,1826XXRP,13386.53,11275.13,11253.15,10816.52
18,4/14/2019 0:00:00,27,1827XXRP,3984.5,3527.5,3893.88,3435.38
18,6/20/2019 0:00:00,28,1828XXRP,2140.71,1776.17,2063.22,1999.41
18,7/16/2019 0:00:00,29,1829XXRP,9932.24,10632.68,10095.94,8781.28
18,6/19/2019 0:00:00,30,1830XXRP,7425.42,6953.5,7853,6276.5
18,7/1/2019 0:00:00,31,1831XXRP,3575.98,3459.42,3140.08,3361.34
18,9/2/2019 0:00:00,32,1832XXRP,10609.27,12643.5,16962.7,8040.99
18,12/21/2019 0:00:00,33,1833XXRP,12836.89,13085.32,9792.82,9753.44
18,8/26/2019 0:00:00,34,1834XXRP,21711.62,23051.62,23868.22,22038.01
18,5/10/2019 0:00:00,35,1835XXRP,4348,3545.04,2744.42,3673
18,6/15/2019 0:00:00,36,1836XXRP,2294,1697,1393.5,1450.5
18,4/7/2019 0:00:00,38,1838XXRP,83588.25,70880.24,64172.48,82610.56
18,8/4/2019 0:00:00,39,1839XXRP,0,,,
18,12/7/2019 0:00:00,40,1840XXRP,75374.76,68271.66,71668.6,69547.34
18,11/26/2019 0:00:00,41,1841XXRP,161.76,546.07,419.48,360.9
18,7/19/2019 0:00:00,42,1842XXRP,4879.45,5064.06,5552.53,5400.18
18,11/9/2019 0:00:00,44,1844XXRP,5693.72,6050.89,5669.01,5917.09
18,2/25/2019 0:00:00,45,1845XXRP,20.94,,10.47,
18,7/28/2019 0:00:00,46,1846XXRP,26295.76,25347.51,25336.88,24386.78
18,9/6/2019 0:00:00,47,1847XXRP,0,,,
18,8/28/2019 0:00:00,48,1848XXRP,0,,10,
18,1/27/2019 0:00:00,49,1849XXRP,18990.2,15216.7,17234.83,15448.26
18,2/10/2019 0:00:00,50,1850XXRP,0,,,75
18,7/6/2019 0:00:00,37,1887XXRP,17844.39,17456.97,17817.6,15795.73
18,2/19/2019 0:00:00,43,1893XXRP,896.12,844.62,698.74,780.7
19,5/12/2019 0:00:00,1,191XXRP,21500.58,40188.68,32365.74,15770.97
19,9/3/2019 0:00:00,2,192XXRP,52144.5,52442.96,52145.11,49014.17
19,8/25/2019 0:00:00,3,193XXRP,18215.03,15667.26,13327.22,13448.24
19,8/27/2019 0:00:00,4,194XXRP,31589.44,29472.68,29844.15,29558.39
19,5/6/2019 0:00:00,5,195XXRP,36887.69,39934.03,42698.05,24791.4
19,11/14/2019 0:00:00,6,196XXRP,6771.64,7174.08,6966.86,6857.75
19,10/18/2019 0:00:00,7,197XXRP,22299.98,24298.19,28351.83,19983.39
19,6/13/2019 0:00:00,8,198XXRP,48449.43,45921.29,44518.49,44208.58
19,5/23/2019 0:00:00,9,199XXRP,12355.07,12736.71,14887.6,12618.37
19,6/26/2019 0:00:00,10,1910XXRP,24525.54,21209.15,20576.03,26823.11
19,8/29/2019 0:00:00,11,1911XXRP,21710.43,20363.58,20931.45,21748.37
19,6/8/2019 0:00:00,12,1912XXRP,5089.54,5813.16,6497.8,5463.38
19,3/2/2019 0:00:00,13,1913XXRP,38597.52,35133.64,37176.57,36640.11
19,6/19/2019 0:00:00,14,1914XXRP,17590.59,18722.59,18039.39,17262
19,7/3/2019 0:00:00,16,1916XXRP,4929.87,5484.17,6512.47,8274.82
19,6/20/2019 0:00:00,17,1917XXRP,20578.79,21172.85,18952.2,17959.47
19,12/18/2019 0:00:00,18,1918XXRP,3953.7,11815.94,10249.13,724.41
19,2/7/2019 0:00:00,19,1919XXRP,0,,-9.38,
19,10/10/2019 0:00:00,20,1920XXRP,6261.35,6912.73,6324.71,6812.06
19,8/13/2019 0:00:00,21,1921XXRP,7638.42,7353.43,7578.01,6926.52
19,6/12/2019 0:00:00,22,1922XXRP,12478,14532.78,17353.2,13415.63
19,4/1/2019 0:00:00,23,1923XXRP,25160.36,26100.43,25698.04,21394.1
19,7/11/2019 0:00:00,24,1924XXRP,6099.86,6330.94,5816.69,6103.96
19,4/22/2019 0:00:00,25,1925XXRP,10577.7,10360.17,10512.87,9921.81
19,1/24/2019 0:00:00,26,1926XXRP,7043.39,8728.36,8982.11,7372.33
19,9/12/2019 0:00:00,27,1927XXRP,3303.98,3227.3,2634.11,2625.73
19,1/20/2019 0:00:00,28,1928XXRP,1232.07,1026.3,975.85,1067.1
19,4/14/2019 0:00:00,29,1929XXRP,7034.26,7948.98,6686.25,5578.39
19,12/5/2019 0:00:00,30,1930XXRP,5740.07,6020.43,6702.44,5269.19
19,9/25/2019 0:00:00,31,1931XXRP,3146.96,3276.64,2951.4,3107.33
19,10/25/2019 0:00:00,32,1932XXRP,8250.87,12544.74,14250.62,6043.65
19,6/21/2019 0:00:00,33,1933XXRP,7251.46,6951.13,7108.74,4340.71
19,1/19/2019 0:00:00,34,1934XXRP,16842.33,17076.51,17607.59,17984
19,9/16/2019 0:00:00,35,1935XXRP,2095,2516,2557,3064.96
19,8/12/2019 0:00:00,36,1936XXRP,1497,1634,1224,1173
19,8/20/2019 0:00:00,37,1937XXRP,2717.11,2562.65,3066.72,3107.95
19,10/30/2019 0:00:00,38,1938XXRP,91759.83,83045.95,81801.23,72494.62
19,5/12/2019 0:00:00,39,1939XXRP,0,,,
19,1/28/2019 0:00:00,40,1940XXRP,61278.07,59052.01,56632.42,54991.36
19,10/25/2019 0:00:00,41,1941XXRP,1542.83,2013.99,1284,1090.66
19,12/29/2019 0:00:00,42,1942XXRP,4417.22,5120.83,5058.49,5017.01
19,3/30/2019 0:00:00,44,1944XXRP,5599.86,5540.84,5695.29,5855.37
19,9/10/2019 0:00:00,45,1945XXRP,4.5,,1.16,
19,1/6/2019 0:00:00,46,1946XXRP,19724.52,21685.48,22167.91,20014.22
19,6/30/2019 0:00:00,47,1947XXRP,0,,,
19,3/18/2019 0:00:00,48,1948XXRP,0,,,
19,11/26/2019 0:00:00,49,1949XXRP,6916.09,7848.03,7004.84,6976.94
19,7/31/2019 0:00:00,50,1950XXRP,1099,1195,1247,779
19,8/16/2019 0:00:00,43,1993XXRP,36740.43,36628.49,32748.63,33479.9
20,6/26/2019 0:00:00,1,201XXRP,46021.21,52734.17,55649.79,36805.42
20,6/10/2019 0:00:00,2,202XXRP,85812.69,67951.33,78321.16,72410.12
20,1/7/2019 0:00:00,3,203XXRP,15933.49,9967.43,12788.39,12425.97
20,1/3/2019 0:00:00,4,204XXRP,56524.58,45202.34,49697.84,45317.16
20,2/20/2019 0:00:00,5,205XXRP,56536.02,55374.65,60605.77,41945.94
20,8/15/2019 0:00:00,6,206XXRP,8940.41,9525.41,10570.84,7479.6
20,10/8/2019 0:00:00,7,207XXRP,33042.19,33130.25,36627.36,26483.03
20,6/5/2019 0:00:00,8,208XXRP,89319.61,70699.45,79592.54,72055.29
20,3/29/2019 0:00:00,9,209XXRP,18259.07,24902.87,20358.48,16618.3
20,3/16/2019 0:00:00,10,2010XXRP,45073.66,57161.48,49382.79,38323.81
20,7/19/2019 0:00:00,11,2011XXRP,33693.8,33919.29,26807.27,25207.18
20,12/25/2019 0:00:00,12,2012XXRP,6527.56,4636.7,5237.4,6051.61
20,1/25/2019 0:00:00,13,2013XXRP,69111.88,49665.14,57240.31,55757.29
20,5/19/2019 0:00:00,14,2014XXRP,31194.85,23168.73,27348.55,25144.31
20,6/19/2019 0:00:00,16,2016XXRP,6485.21,14294.06,12728.46,8814.52
20,9/27/2019 0:00:00,17,2017XXRP,22464.57,19232.34,20092.86,17884.43
20,12/21/2019 0:00:00,18,2018XXRP,9045.4,13106.5,8136.77,839.92
20,8/5/2019 0:00:00,19,2019XXRP,0,,16,
20,1/28/2019 0:00:00,20,2020XXRP,8419.85,5541,6997.76,6528.34
20,12/23/2019 0:00:00,21,2021XXRP,16995.18,14986.54,15440.28,14976.59
20,6/9/2019 0:00:00,22,2022XXRP,17597.83,16298.3,16040.95,13569
20,3/25/2019 0:00:00,23,2023XXRP,33712.17,29379.96,31841.88,26763.93
20,11/10/2019 0:00:00,24,2024XXRP,10496.98,6171.13,6737.53,7514.2
20,12/1/2019 0:00:00,25,2025XXRP,17435.07,21097.92,17859,14367.63
20,12/17/2019 0:00:00,26,2026XXRP,16856.28,12534.14,14928.51,12739.62
20,8/3/2019 0:00:00,27,2027XXRP,4229.18,3330.63,3022.91,2851.5
20,6/14/2019 0:00:00,28,2028XXRP,1058.36,607.88,990.85,970.98
20,4/6/2019 0:00:00,29,2029XXRP,10209,9331.86,10476.33,7275.09
20,1/11/2019 0:00:00,30,2030XXRP,9488.37,7138.63,7618.12,7255.52
20,3/23/2019 0:00:00,31,2031XXRP,3769.12,3839.92,3833.36,3412.46
20,1/13/2019 0:00:00,32,2032XXRP,18245.49,20369.77,21319.03,9921.99
20,11/27/2019 0:00:00,33,2033XXRP,12349.27,7281.03,8815.45,8626.3
20,6/10/2019 0:00:00,34,2034XXRP,25206.5,20074.5,21388,18593.18
20,6/15/2019 0:00:00,35,2035XXRP,4667,3006,4153,3477
20,12/31/2019 0:00:00,36,2036XXRP,2559.5,1177.5,1440.5,1140
20,11/8/2019 0:00:00,37,2037XXRP,4890.13,3573.5,4665.27,4577.77
20,9/7/2019 0:00:00,38,2038XXRP,111554.95,96517.75,107796.01,117334.73
20,10/26/2019 0:00:00,40,2040XXRP,98890.98,76095.63,89162.55,86532.12
20,11/2/2019 0:00:00,41,2041XXRP,1193.96,2421.52,3615.24,2134.88
20,11/1/2019 0:00:00,42,2042XXRP,7708.73,4778.12,6804.48,8205.33
20,10/24/2019 0:00:00,44,2044XXRP,10130.02,6249.03,7730.54,7485.21
20,4/2/2019 0:00:00,45,2045XXRP,7.52,,10.47,31.41
20,10/13/2019 0:00:00,46,2046XXRP,33577.09,25717.83,32008.78,29828.06
20,1/28/2019 0:00:00,47,2047XXRP,0,,,
20,8/13/2019 0:00:00,48,2048XXRP,841,624,3070,497
20,1/26/2019 0:00:00,49,2049XXRP,23494.81,15256,27923.71,24531.43
20,5/7/2019 0:00:00,50,2050XXRP,3720,2110,4995,3850
20,5/21/2019 0:00:00,43,2093XXRP,58244.87,46958.04,47898.26,40147.96
21,4/28/2019 0:00:00,1,211XXRP,15501.96,26220.41,26567.03,12887.75
21,3/4/2019 0:00:00,2,212XXRP,46257.97,45354.15,48838.03,45516.68
21,4/2/2019 0:00:00,3,213XXRP,11370.03,10597.74,10753.93,11849.82
21,1/22/2019 0:00:00,4,214XXRP,20656.62,18757.77,19850.95,19132.22
21,5/8/2019 0:00:00,5,215XXRP,20755.54,18720.46,16448.27,13354.22
21,6/10/2019 0:00:00,6,216XXRP,3789.23,10224.03,7531.63,5226.8
21,10/14/2019 0:00:00,7,217XXRP,15240.4,17015.85,17624.13,17211.88
21,2/7/2019 0:00:00,8,218XXRP,20197.95,18469.82,19854.48,18838.04
21,10/19/2019 0:00:00,9,219XXRP,11381.89,14180.16,12069.65,12517.34
21,1/15/2019 0:00:00,10,2110XXRP,12382.72,13233.42,14316.14,14382.88
21,8/31/2019 0:00:00,11,2111XXRP,11721.74,11110.63,12008.01,11278.92
21,12/1/2019 0:00:00,12,2112XXRP,2540.98,2159.16,2527.12,2699.22
21,6/25/2019 0:00:00,13,2113XXRP,30634.52,27586.33,30587.41,31691.18
21,2/24/2019 0:00:00,14,2114XXRP,20884.6,19151.92,18007.32,17340.71
21,11/24/2019 0:00:00,16,2116XXRP,2043.85,2284.85,2003.61,2944.95
21,12/5/2019 0:00:00,17,2117XXRP,9658.17,9566.31,10076.08,10370.57
21,4/26/2019 0:00:00,18,2118XXRP,3855.02,13273.75,21820.18,1196.47
21,8/21/2019 0:00:00,19,2119XXRP,2179.58,2152.57,2352.55,2166.89
21,12/27/2019 0:00:00,20,2120XXRP,7641.32,6967.78,8046.55,7167.42
21,7/18/2019 0:00:00,21,2121XXRP,3188.76,3567.59,3408.27,3162.25
21,10/9/2019 0:00:00,22,2122XXRP,13400.77,11749.46,15686.91,10063.34
21,6/17/2019 0:00:00,23,2123XXRP,33474.15,40974.81,39754.68,35027.6
21,1/26/2019 0:00:00,24,2124XXRP,7871.55,9283.57,7320.04,8343.69
21,7/22/2019 0:00:00,25,2125XXRP,16165.24,22147.26,21556.25,18403.88
21,12/1/2019 0:00:00,26,2126XXRP,10868.82,11313.24,12198.09,11878.49
21,10/8/2019 0:00:00,27,2127XXRP,2457.5,2500.38,2728.96,1840.75
21,3/1/2019 0:00:00,28,2128XXRP,1083.29,1312.02,1342.73,1296.15
21,3/26/2019 0:00:00,29,2129XXRP,5988.41,6185.78,7180.6,4351.48
21,4/28/2019 0:00:00,30,2130XXRP,5310,5099.5,6241,5717.5
21,4/20/2019 0:00:00,31,2131XXRP,3289.92,3718.42,3969.42,3777.05
21,10/30/2019 0:00:00,32,2132XXRP,8498.32,10281.66,18802.33,7568.49
21,6/9/2019 0:00:00,33,2133XXRP,8028.58,8457.94,7509.71,6584.98
21,9/18/2019 0:00:00,34,2134XXRP,24949.75,24858.83,24765.83,23692.83
21,3/5/2019 0:00:00,35,2135XXRP,2507,2448,2979,2058.32
21,12/24/2019 0:00:00,36,2136XXRP,1167,954.5,1306.5,2300
21,8/1/2019 0:00:00,38,2138XXRP,53149.41,35528.41,46254.43,43368.69
21,10/13/2019 0:00:00,40,2140XXRP,40832.35,38079.81,44366.41,43637.89
21,1/27/2019 0:00:00,41,2141XXRP,1108,2401,2187.66,1691
21,5/28/2019 0:00:00,42,2142XXRP,3556.79,3385.81,4350.46,4602.16
21,7/10/2019 0:00:00,44,2144XXRP,4165.53,4053.61,3804.47,2948.6
21,1/13/2019 0:00:00,45,2145XXRP,0,,,
21,9/20/2019 0:00:00,46,2146XXRP,18080.31,17426.1,20863.62,16428.28
21,11/24/2019 0:00:00,47,2147XXRP,0,,,
21,5/30/2019 0:00:00,48,2148XXRP,0,,,
21,11/17/2019 0:00:00,49,2149XXRP,10501.61,9202.02,13599.57,8276.93
21,8/19/2019 0:00:00,50,2150XXRP,0,,,
21,7/6/2019 0:00:00,37,2187XXRP,8916.71,7457.36,8926.45,7209.97
21,1/22/2019 0:00:00,43,2193XXRP,711.6,456.46,697,528.76
22,6/9/2019 0:00:00,1,221XXRP,20686.31,36372.35,23035.7,14843.93
22,6/26/2019 0:00:00,2,222XXRP,51334.84,48267.27,50842.39,46873.95
22,7/29/2019 0:00:00,3,223XXRP,11113.54,9523.44,9399.87,8311.47
22,8/6/2019 0:00:00,4,224XXRP,32754.56,26260.15,26549.99,24727.13
22,9/13/2019 0:00:00,5,225XXRP,21893.91,28345.21,32180.92,19393.69
22,9/15/2019 0:00:00,6,226XXRP,5377.41,6825.2,5806.9,3944.4
22,7/31/2019 0:00:00,7,227XXRP,18882.15,20392.01,21501.16,17701.96
